district_code,category,scheme,allocated_inr_lakh,fiscal_year
UP_AGRA,SANITATION,Swachh Bharat Mission (Grameen),2888.46,2026-27
UP_AGRA,ROADS,PM Gram Sadak Yojana,6338.46,2026-27
UP_AGRA,ELECTRICITY,Revamped Distribution Sector Scheme,3968.46,2026-27
UP_AGRA,HEALTH,PM Ayushman Bharat Health Infra,3618.46,2026-27
UP_AGRA,EDUCATION,Samagra Shiksha Abhiyan,2418.46,2026-27
UP_AGRA,DIGITAL,BharatNet Broadband Infra,6098.46,2026-27
UP_AGRA,HOUSING,PM Awas Yojana,4328.46,2026-27
UP_AGRA,IRRIGATION,PM Krishi Sinchayee Yojana,6828.46,2026-27
UP_AGRA,TRANSPORT,State Rural Transport Connect,2578.46,2026-27
UP_MEERUT,WATER_SUPPLY,Jal Jeevan Mission,3179.66,2026-27
UP_MEERUT,SANITATION,Swachh Bharat Mission (Grameen),2179.66,2026-27
UP_MEERUT,ROADS,PM Gram Sadak Yojana,3529.66,2026-27
UP_MEERUT,ELECTRICITY,Revamped Distribution Sector Scheme,4589.66,2026-27
UP_MEERUT,HEALTH,PM Ayushman Bharat Health Infra,5779.66,2026-27
UP_MEERUT,EDUCATION,Samagra Shiksha Abhiyan,5879.66,2026-27
UP_MEERUT,DIGITAL,BharatNet Broadband Infra,5429.66,2026-27
UP_MEERUT,HOUSING,PM Awas Yojana,2599.66,2026-27
UP_MEERUT,IRRIGATION,PM Krishi Sinchayee Yojana,2949.66,2026-27
UP_MEERUT,TRANSPORT,State Rural Transport Connect,3189.66,2026-27
UP_GHAZIABAD,WATER_SUPPLY,Jal Jeevan Mission,5836.74,2026-27
UP_GHAZIABAD,SANITATION,Swachh Bharat Mission (Grameen),6796.74,2026-27
UP_GHAZIABAD,ROADS,PM Gram Sadak Yojana,4736.74,2026-27
UP_GHAZIABAD,ELECTRICITY,Revamped Distribution Sector Scheme,4636.74,2026-27
UP_GHAZIABAD,HEALTH,PM Ayushman Bharat Health Infra,6676.74,2026-27
UP_GHAZIABAD,EDUCATION,Samagra Shiksha Abhiyan,6476.74,2026-27
UP_GHAZIABAD,DIGITAL,BharatNet Broadband Infra,3856.74,2026-27
UP_GHAZIABAD,HOUSING,PM Awas Yojana,6156.74,2026-27
UP_GHAZIABAD,IRRIGATION,PM Krishi Sinchayee Yojana,5996.74,2026-27
UP_GHAZIABAD,TRANSPORT,State Rural Transport Connect,6846.74,2026-27
UP_GAUTAM_BUDDHA_NAGAR,WATER_SUPPLY,Jal Jeevan Mission,4901.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,SANITATION,Swachh Bharat Mission (Grameen),3901.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,ROADS,PM Gram Sadak Yojana,2841.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,3941.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,HEALTH,PM Ayushman Bharat Health Infra,951.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,EDUCATION,Samagra Shiksha Abhiyan,911.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,DIGITAL,BharatNet Broadband Infra,5041.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,HOUSING,PM Awas Yojana,2691.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,5181.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,TRANSPORT,State Rural Transport Connect,911.65,2026-27
UP_BAREILLY,WATER_SUPPLY,Jal Jeevan Mission,3551.76,2026-27
UP_BAREILLY,SANITATION,Swachh Bharat Mission (Grameen),4651.76,2026-27
UP_BAREILLY,ROADS,PM Gram Sadak Yojana,6151.76,2026-27
UP_BAREILLY,ELECTRICITY,Revamped Distribution Sector Scheme,6001.76,2026-27
UP_BAREILLY,HEALTH,PM Ayushman Bharat Health Infra,3371.76,2026-27
UP_BAREILLY,EDUCATION,Samagra Shiksha Abhiyan,5711.76,2026-27
UP_BAREILLY,DIGITAL,BharatNet Broadband Infra,3271.76,2026-27
UP_BAREILLY,HOUSING,PM Awas Yojana,6521.76,2026-27
UP_BAREILLY,IRRIGATION,PM Krishi Sinchayee Yojana,4751.76,2026-27
UP_BAREILLY,TRANSPORT,State Rural Transport Connect,6731.76,2026-27
UP_ALIGARH,WATER_SUPPLY,Jal Jeevan Mission,3703.25,2026-27
UP_ALIGARH,SANITATION,Swachh Bharat Mission (Grameen),4453.25,2026-27
UP_ALIGARH,ROADS,PM Gram Sadak Yojana,4553.25,2026-27
UP_ALIGARH,ELECTRICITY,Revamped Distribution Sector Scheme,3533.25,2026-27
UP_ALIGARH,HEALTH,PM Ayushman Bharat Health Infra,2343.25,2026-27
UP_ALIGARH,EDUCATION,Samagra Shiksha Abhiyan,5843.25,2026-27
UP_ALIGARH,DIGITAL,BharatNet Broadband Infra,6383.25,2026-27
UP_ALIGARH,HOUSING,PM Awas Yojana,4303.25,2026-27
UP_ALIGARH,IRRIGATION,PM Krishi Sinchayee Yojana,5913.25,2026-27
UP_ALIGARH,TRANSPORT,State Rural Transport Connect,4403.25,2026-27
UP_MORADABAD,WATER_SUPPLY,Jal Jeevan Mission,3137.4,2026-27
UP_MORADABAD,SANITATION,Swachh Bharat Mission (Grameen),6327.4,2026-27
UP_MORADABAD,ROADS,PM Gram Sadak Yojana,2567.4,2026-27
UP_MORADABAD,ELECTRICITY,Revamped Distribution Sector Scheme,6367.4,2026-27
UP_MORADABAD,HEALTH,PM Ayushman Bharat Health Infra,5657.4,2026-27
UP_MORADABAD,EDUCATION,Samagra Shiksha Abhiyan,4957.4,2026-27
UP_MORADABAD,DIGITAL,BharatNet Broadband Infra,3647.4,2026-27
UP_MORADABAD,HOUSING,PM Awas Yojana,4587.4,2026-27
UP_MORADABAD,IRRIGATION,PM Krishi Sinchayee Yojana,3937.4,2026-27
UP_MORADABAD,TRANSPORT,State Rural Transport Connect,5237.4,2026-27
UP_GORAKHPUR,WATER_SUPPLY,Jal Jeevan Mission,6878.4,2026-27
UP_GORAKHPUR,SANITATION,Swachh Bharat Mission (Grameen),2008.4,2026-27
UP_GORAKHPUR,ROADS,PM Gram Sadak Yojana,2268.4,2026-27
UP_GORAKHPUR,ELECTRICITY,Revamped Distribution Sector Scheme,3048.4,2026-27
UP_GORAKHPUR,HEALTH,PM Ayushman Bharat Health Infra,6968.4,2026-27
UP_GORAKHPUR,EDUCATION,Samagra Shiksha Abhiyan,5708.4,2026-27
UP_GORAKHPUR,DIGITAL,BharatNet Broadband Infra,6578.4,2026-27
UP_GORAKHPUR,HOUSING,PM Awas Yojana,3878.4,2026-27
UP_GORAKHPUR,IRRIGATION,PM Krishi Sinchayee Yojana,2508.4,2026-27
UP_GORAKHPUR,TRANSPORT,State Rural Transport Connect,4808.4,2026-27
UP_SAHARANPUR,WATER_SUPPLY,Jal Jeevan Mission,2869.87,2026-27
UP_SAHARANPUR,SANITATION,Swachh Bharat Mission (Grameen),2169.87,2026-27
UP_SAHARANPUR,ROADS,PM Gram Sadak Yojana,6109.87,2026-27
UP_SAHARANPUR,ELECTRICITY,Revamped Distribution Sector Scheme,1849.87,2026-27
UP_SAHARANPUR,HEALTH,PM Ayushman Bharat Health Infra,1749.87,2026-27
UP_SAHARANPUR,EDUCATION,Samagra Shiksha Abhiyan,4679.87,2026-27
UP_SAHARANPUR,DIGITAL,BharatNet Broadband Infra,4979.87,2026-27
UP_SAHARANPUR,HOUSING,PM Awas Yojana,6379.87,2026-27
UP_SAHARANPUR,IRRIGATION,PM Krishi Sinchayee Yojana,3599.87,2026-27
UP_SAHARANPUR,TRANSPORT,State Rural Transport Connect,3589.87,2026-27
UP_JHANSI,WATER_SUPPLY,Jal Jeevan Mission,2439.37,2026-27
UP_JHANSI,SANITATION,Swachh Bharat Mission (Grameen),1469.37,2026-27
UP_JHANSI,ROADS,PM Gram Sadak Yojana,3719.37,2026-27
UP_JHANSI,ELECTRICITY,Revamped Distribution Sector Scheme,4769.37,2026-27
UP_JHANSI,HEALTH,PM Ayushman Bharat Health Infra,2689.37,2026-27
UP_JHANSI,EDUCATION,Samagra Shiksha Abhiyan,2929.37,2026-27
UP_JHANSI,DIGITAL,BharatNet Broadband Infra,4089.37,2026-27
UP_JHANSI,HOUSING,PM Awas Yojana,5569.37,2026-27
UP_JHANSI,IRRIGATION,PM Krishi Sinchayee Yojana,5419.37,2026-27
UP_JHANSI,TRANSPORT,State Rural Transport Connect,1309.37,2026-27
UP_MATHURA,WATER_SUPPLY,Jal Jeevan Mission,1886.23,2026-27
UP_MATHURA,SANITATION,Swachh Bharat Mission (Grameen),4656.23,2026-27
UP_MATHURA,ROADS,PM Gram Sadak Yojana,4586.23,2026-27
UP_MATHURA,ELECTRICITY,Revamped Distribution Sector Scheme,4196.23,2026-27
UP_MATHURA,HEALTH,PM Ayushman Bharat Health Infra,2366.23,2026-27
UP_MATHURA,EDUCATION,Samagra Shiksha Abhiyan,5806.23,2026-27
UP_MATHURA,DIGITAL,BharatNet Broadband Infra,4906.23,2026-27
UP_MATHURA,HOUSING,PM Awas Yojana,3426.23,2026-27
UP_MATHURA,IRRIGATION,PM Krishi Sinchayee Yojana,2686.23,2026-27
UP_MATHURA,TRANSPORT,State Rural Transport Connect,2406.23,2026-27
UP_AYODHYA,WATER_SUPPLY,Jal Jeevan Mission,2851.95,2026-27
UP_AYODHYA,SANITATION,Swachh Bharat Mission (Grameen),2721.95,2026-27
UP_AYODHYA,ROADS,PM Gram Sadak Yojana,6011.95,2026-27
UP_AYODHYA,ELECTRICITY,Revamped Distribution Sector Scheme,5661.95,2026-27
UP_AYODHYA,HEALTH,PM Ayushman Bharat Health Infra,4571.95,2026-27
UP_AYODHYA,EDUCATION,Samagra Shiksha Abhiyan,2831.95,2026-27
UP_AYODHYA,DIGITAL,BharatNet Broadband Infra,3151.95,2026-27
UP_AYODHYA,HOUSING,PM Awas Yojana,3531.95,2026-27
UP_AYODHYA,IRRIGATION,PM Krishi Sinchayee Yojana,4461.95,2026-27
UP_AYODHYA,TRANSPORT,State Rural Transport Connect,3671.95,2026-27
UP_SHRAVASTI,WATER_SUPPLY,Jal Jeevan Mission,1832.81,2026-27
UP_SHRAVASTI,SANITATION,Swachh Bharat Mission (Grameen),4722.81,2026-27
UP_SHRAVASTI,ROADS,PM Gram Sadak Yojana,4582.81,2026-27
UP_SHRAVASTI,ELECTRICITY,Revamped Distribution Sector Scheme,2862.81,2026-27
UP_SHRAVASTI,HEALTH,PM Ayushman Bharat Health Infra,3692.81,2026-27
UP_SHRAVASTI,EDUCATION,Samagra Shiksha Abhiyan,3042.81,2026-27
UP_SHRAVASTI,DIGITAL,BharatNet Broadband Infra,1482.81,2026-27
UP_SHRAVASTI,HOUSING,PM Awas Yojana,3192.81,2026-27
UP_SHRAVASTI,IRRIGATION,PM Krishi Sinchayee Yojana,582.81,2026-27
UP_SHRAVASTI,TRANSPORT,State Rural Transport Connect,792.81,2026-27
UP_BAHRAICH,WATER_SUPPLY,Jal Jeevan Mission,5335.22,2026-27
UP_BAHRAICH,SANITATION,Swachh Bharat Mission (Grameen),4455.22,2026-27
UP_BAHRAICH,ROADS,PM Gram Sadak Yojana,3325.22,2026-27
UP_BAHRAICH,ELECTRICITY,Revamped Distribution Sector Scheme,5825.22,2026-27
UP_BAHRAICH,HEALTH,PM Ayushman Bharat Health Infra,2075.22,2026-27
UP_BAHRAICH,EDUCATION,Samagra Shiksha Abhiyan,5935.22,2026-27
UP_BAHRAICH,DIGITAL,BharatNet Broadband Infra,3765.22,2026-27
UP_BAHRAICH,HOUSING,PM Awas Yojana,6035.22,2026-27
UP_BAHRAICH,IRRIGATION,PM Krishi Sinchayee Yojana,4625.22,2026-27
UP_BAHRAICH,TRANSPORT,State Rural Transport Connect,2115.22,2026-27
GJ_AHMEDABAD,WATER_SUPPLY,Jal Jeevan Mission,5916.4,2026-27
GJ_AHMEDABAD,SANITATION,Swachh Bharat Mission (Grameen),6616.4,2026-27
GJ_AHMEDABAD,ROADS,PM Gram Sadak Yojana,5446.4,2026-27
GJ_AHMEDABAD,ELECTRICITY,Revamped Distribution Sector Scheme,4416.4,2026-27
GJ_AHMEDABAD,HEALTH,PM Ayushman Bharat Health Infra,8096.4,2026-27
GJ_AHMEDABAD,EDUCATION,Samagra Shiksha Abhiyan,7116.4,2026-27
GJ_AHMEDABAD,DIGITAL,BharatNet Broadband Infra,5996.4,2026-27
GJ_AHMEDABAD,HOUSING,PM Awas Yojana,3776.4,2026-27
GJ_AHMEDABAD,IRRIGATION,PM Krishi Sinchayee Yojana,5076.4,2026-27
GJ_AHMEDABAD,TRANSPORT,State Rural Transport Connect,4476.4,2026-27
GJ_SURAT,WATER_SUPPLY,Jal Jeevan Mission,6476.59,2026-27
GJ_SURAT,SANITATION,Swachh Bharat Mission (Grameen),4046.59,2026-27
GJ_SURAT,ROADS,PM Gram Sadak Yojana,5196.59,2026-27
GJ_SURAT,ELECTRICITY,Revamped Distribution Sector Scheme,7686.59,2026-27
GJ_SURAT,HEALTH,PM Ayushman Bharat Health Infra,4426.59,2026-27
GJ_SURAT,EDUCATION,Samagra Shiksha Abhiyan,6316.59,2026-27
GJ_SURAT,DIGITAL,BharatNet Broadband Infra,5726.59,2026-27
GJ_SURAT,HOUSING,PM Awas Yojana,5826.59,2026-27
GJ_SURAT,IRRIGATION,PM Krishi Sinchayee Yojana,3806.59,2026-27
GJ_SURAT,TRANSPORT,State Rural Transport Connect,4786.59,2026-27
GJ_VADODARA,WATER_SUPPLY,Jal Jeevan Mission,4934.53,2026-27
GJ_VADODARA,SANITATION,Swachh Bharat Mission (Grameen),4914.53,2026-27
GJ_VADODARA,ROADS,PM Gram Sadak Yojana,3014.53,2026-27
GJ_VADODARA,ELECTRICITY,Revamped Distribution Sector Scheme,3314.53,2026-27
GJ_VADODARA,HEALTH,PM Ayushman Bharat Health Infra,5974.53,2026-27
GJ_VADODARA,EDUCATION,Samagra Shiksha Abhiyan,3934.53,2026-27
GJ_VADODARA,DIGITAL,BharatNet Broadband Infra,4714.53,2026-27
GJ_VADODARA,HOUSING,PM Awas Yojana,2024.53,2026-27
GJ_VADODARA,IRRIGATION,PM Krishi Sinchayee Yojana,3164.53,2026-27
GJ_VADODARA,TRANSPORT,State Rural Transport Connect,3694.53,2026-27
GJ_RAJKOT,WATER_SUPPLY,Jal Jeevan Mission,3052.05,2026-27
GJ_RAJKOT,SANITATION,Swachh Bharat Mission (Grameen),6612.05,2026-27
GJ_RAJKOT,ROADS,PM Gram Sadak Yojana,2682.05,2026-27
GJ_RAJKOT,ELECTRICITY,Revamped Distribution Sector Scheme,6122.05,2026-27
GJ_RAJKOT,HEALTH,PM Ayushman Bharat Health Infra,2092.05,2026-27
GJ_RAJKOT,EDUCATION,Samagra Shiksha Abhiyan,6302.05,2026-27
GJ_RAJKOT,DIGITAL,BharatNet Broadband Infra,6182.05,2026-27
GJ_RAJKOT,HOUSING,PM Awas Yojana,2612.05,2026-27
GJ_RAJKOT,IRRIGATION,PM Krishi Sinchayee Yojana,5822.05,2026-27
GJ_RAJKOT,TRANSPORT,State Rural Transport Connect,2882.05,2026-27
GJ_BHAVNAGAR,WATER_SUPPLY,Jal Jeevan Mission,2036.16,2026-27
GJ_BHAVNAGAR,SANITATION,Swachh Bharat Mission (Grameen),5046.16,2026-27
GJ_BHAVNAGAR,ROADS,PM Gram Sadak Yojana,2016.16,2026-27
GJ_BHAVNAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,2136.16,2026-27
GJ_BHAVNAGAR,HEALTH,PM Ayushman Bharat Health Infra,3346.16,2026-27
GJ_BHAVNAGAR,EDUCATION,Samagra Shiksha Abhiyan,5656.16,2026-27
GJ_BHAVNAGAR,DIGITAL,BharatNet Broadband Infra,2856.16,2026-27
GJ_BHAVNAGAR,HOUSING,PM Awas Yojana,6206.16,2026-27
GJ_BHAVNAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,2266.16,2026-27
GJ_BHAVNAGAR,TRANSPORT,State Rural Transport Connect,3906.16,2026-27
GJ_JAMNAGAR,WATER_SUPPLY,Jal Jeevan Mission,3072.05,2026-27
GJ_JAMNAGAR,SANITATION,Swachh Bharat Mission (Grameen),5202.05,2026-27
GJ_JAMNAGAR,ROADS,PM Gram Sadak Yojana,5892.05,2026-27
GJ_JAMNAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,3732.05,2026-27
GJ_JAMNAGAR,HEALTH,PM Ayushman Bharat Health Infra,1652.05,2026-27
GJ_JAMNAGAR,EDUCATION,Samagra Shiksha Abhiyan,2352.05,2026-27
GJ_JAMNAGAR,DIGITAL,BharatNet Broadband Infra,5472.05,2026-27
GJ_JAMNAGAR,HOUSING,PM Awas Yojana,5652.05,2026-27
GJ_JAMNAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,5412.05,2026-27
GJ_JAMNAGAR,TRANSPORT,State Rural Transport Connect,3242.05,2026-27
GJ_GANDHINAGAR,WATER_SUPPLY,Jal Jeevan Mission,2186.29,2026-27
GJ_GANDHINAGAR,SANITATION,Swachh Bharat Mission (Grameen),3486.29,2026-27
GJ_GANDHINAGAR,ROADS,PM Gram Sadak Yojana,4186.29,2026-27
GJ_GANDHINAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,3326.29,2026-27
GJ_GANDHINAGAR,HEALTH,PM Ayushman Bharat Health Infra,4646.29,2026-27
GJ_GANDHINAGAR,EDUCATION,Samagra Shiksha Abhiyan,2446.29,2026-27
GJ_GANDHINAGAR,DIGITAL,BharatNet Broadband Infra,4036.29,2026-27
GJ_GANDHINAGAR,HOUSING,PM Awas Yojana,2026.29,2026-27
GJ_GANDHINAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,4296.29,2026-27
GJ_GANDHINAGAR,TRANSPORT,State Rural Transport Connect,3126.29,2026-27
GJ_DAHOD,WATER_SUPPLY,Jal Jeevan Mission,957.19,2026-27
GJ_DAHOD,SANITATION,Swachh Bharat Mission (Grameen),2767.19,2026-27
GJ_DAHOD,ROADS,PM Gram Sadak Yojana,1537.19,2026-27
GJ_DAHOD,ELECTRICITY,Revamped Distribution Sector Scheme,5347.19,2026-27
GJ_DAHOD,HEALTH,PM Ayushman Bharat Health Infra,4867.19,2026-27
GJ_DAHOD,EDUCATION,Samagra Shiksha Abhiyan,5867.19,2026-27
GJ_DAHOD,DIGITAL,BharatNet Broadband Infra,4867.19,2026-27
GJ_DAHOD,HOUSING,PM Awas Yojana,3827.19,2026-27
GJ_DAHOD,IRRIGATION,PM Krishi Sinchayee Yojana,2457.19,2026-27
GJ_DAHOD,TRANSPORT,State Rural Transport Connect,4757.19,2026-27
GJ_KUTCH,WATER_SUPPLY,Jal Jeevan Mission,2841.57,2026-27
GJ_KUTCH,SANITATION,Swachh Bharat Mission (Grameen),2581.57,2026-27
GJ_KUTCH,ROADS,PM Gram Sadak Yojana,4141.57,2026-27
GJ_KUTCH,ELECTRICITY,Revamped Distribution Sector Scheme,5381.57,2026-27
GJ_KUTCH,HEALTH,PM Ayushman Bharat Health Infra,1931.57,2026-27
GJ_KUTCH,EDUCATION,Samagra Shiksha Abhiyan,1341.57,2026-27
GJ_KUTCH,DIGITAL,BharatNet Broadband Infra,4061.57,2026-27
GJ_KUTCH,HOUSING,PM Awas Yojana,2631.57,2026-27
GJ_KUTCH,IRRIGATION,PM Krishi Sinchayee Yojana,3041.57,2026-27
GJ_KUTCH,TRANSPORT,State Rural Transport Connect,1641.57,2026-27
RJ_JAIPUR,WATER_SUPPLY,Jal Jeevan Mission,3431.78,2026-27
RJ_JAIPUR,SANITATION,Swachh Bharat Mission (Grameen),5731.78,2026-27
RJ_JAIPUR,ROADS,PM Gram Sadak Yojana,7341.78,2026-27
RJ_JAIPUR,ELECTRICITY,Revamped Distribution Sector Scheme,5501.78,2026-27
RJ_JAIPUR,HEALTH,PM Ayushman Bharat Health Infra,3261.78,2026-27
RJ_JAIPUR,EDUCATION,Samagra Shiksha Abhiyan,3771.78,2026-27
RJ_JAIPUR,DIGITAL,BharatNet Broadband Infra,7781.78,2026-27
RJ_JAIPUR,HOUSING,PM Awas Yojana,7801.78,2026-27
RJ_JAIPUR,IRRIGATION,PM Krishi Sinchayee Yojana,5801.78,2026-27
RJ_JAIPUR,TRANSPORT,State Rural Transport Connect,6921.78,2026-27
RJ_JODHPUR,WATER_SUPPLY,Jal Jeevan Mission,2189.15,2026-27
RJ_JODHPUR,SANITATION,Swachh Bharat Mission (Grameen),6329.15,2026-27
RJ_JODHPUR,ROADS,PM Gram Sadak Yojana,1679.15,2026-27
RJ_JODHPUR,ELECTRICITY,Revamped Distribution Sector Scheme,3469.15,2026-27
RJ_JODHPUR,HEALTH,PM Ayushman Bharat Health Infra,1769.15,2026-27
RJ_JODHPUR,EDUCATION,Samagra Shiksha Abhiyan,5049.15,2026-27
RJ_JODHPUR,DIGITAL,BharatNet Broadband Infra,3609.15,2026-27
RJ_JODHPUR,HOUSING,PM Awas Yojana,3959.15,2026-27
RJ_JODHPUR,IRRIGATION,PM Krishi Sinchayee Yojana,3569.15,2026-27
RJ_JODHPUR,TRANSPORT,State Rural Transport Connect,2039.15,2026-27
RJ_KOTA,WATER_SUPPLY,Jal Jeevan Mission,3717.96,2026-27
RJ_KOTA,SANITATION,Swachh Bharat Mission (Grameen),2827.96,2026-27
RJ_KOTA,ROADS,PM Gram Sadak Yojana,4647.96,2026-27
RJ_KOTA,ELECTRICITY,Revamped Distribution Sector Scheme,2937.96,2026-27
RJ_KOTA,HEALTH,PM Ayushman Bharat Health Infra,5297.96,2026-27
RJ_KOTA,EDUCATION,Samagra Shiksha Abhiyan,3977.96,2026-27
RJ_KOTA,DIGITAL,BharatNet Broadband Infra,3127.96,2026-27
RJ_KOTA,HOUSING,PM Awas Yojana,5547.96,2026-27
RJ_KOTA,IRRIGATION,PM Krishi Sinchayee Yojana,2667.96,2026-27
RJ_KOTA,TRANSPORT,State Rural Transport Connect,3167.96,2026-27
RJ_BIKANER,WATER_SUPPLY,Jal Jeevan Mission,3603.77,2026-27
RJ_BIKANER,SANITATION,Swachh Bharat Mission (Grameen),1813.77,2026-27
RJ_BIKANER,ROADS,PM Gram Sadak Yojana,1813.77,2026-27
RJ_BIKANER,ELECTRICITY,Revamped Distribution Sector Scheme,4563.77,2026-27
RJ_BIKANER,HEALTH,PM Ayushman Bharat Health Infra,2033.77,2026-27
RJ_BIKANER,EDUCATION,Samagra Shiksha Abhiyan,1413.77,2026-27
RJ_BIKANER,DIGITAL,BharatNet Broadband Infra,1883.77,2026-27
RJ_BIKANER,HOUSING,PM Awas Yojana,5213.77,2026-27
RJ_BIKANER,IRRIGATION,PM Krishi Sinchayee Yojana,5213.77,2026-27
RJ_BIKANER,TRANSPORT,State Rural Transport Connect,3053.77,2026-27
RJ_AJMER,WATER_SUPPLY,Jal Jeevan Mission,3232.37,2026-27
RJ_AJMER,SANITATION,Swachh Bharat Mission (Grameen),5642.37,2026-27
RJ_AJMER,ROADS,PM Gram Sadak Yojana,2632.37,2026-27
RJ_AJMER,ELECTRICITY,Revamped Distribution Sector Scheme,4232.37,2026-27
RJ_AJMER,HEALTH,PM Ayushman Bharat Health Infra,4132.37,2026-27
RJ_AJMER,EDUCATION,Samagra Shiksha Abhiyan,5872.37,2026-27
RJ_AJMER,DIGITAL,BharatNet Broadband Infra,5242.37,2026-27
RJ_AJMER,HOUSING,PM Awas Yojana,2682.37,2026-27
RJ_AJMER,IRRIGATION,PM Krishi Sinchayee Yojana,2582.37,2026-27
RJ_AJMER,TRANSPORT,State Rural Transport Connect,4202.37,2026-27
RJ_UDAIPUR,WATER_SUPPLY,Jal Jeevan Mission,5830.79,2026-27
RJ_UDAIPUR,SANITATION,Swachh Bharat Mission (Grameen),4310.79,2026-27
RJ_UDAIPUR,ROADS,PM Gram Sadak Yojana,1920.79,2026-27
RJ_UDAIPUR,ELECTRICITY,Revamped Distribution Sector Scheme,2800.79,2026-27
RJ_UDAIPUR,HEALTH,PM Ayushman Bharat Health Infra,5890.79,2026-27
RJ_UDAIPUR,EDUCATION,Samagra Shiksha Abhiyan,6360.79,2026-27
RJ_UDAIPUR,DIGITAL,BharatNet Broadband Infra,3630.79,2026-27
RJ_UDAIPUR,HOUSING,PM Awas Yojana,4700.79,2026-27
RJ_UDAIPUR,IRRIGATION,PM Krishi Sinchayee Yojana,2020.79,2026-27
RJ_UDAIPUR,TRANSPORT,State Rural Transport Connect,5040.79,2026-27
RJ_BHILWARA,WATER_SUPPLY,Jal Jeevan Mission,4493.84,2026-27
RJ_BHILWARA,SANITATION,Swachh Bharat Mission (Grameen),1973.84,2026-27
RJ_BHILWARA,ROADS,PM Gram Sadak Yojana,2713.84,2026-27
RJ_BHILWARA,ELECTRICITY,Revamped Distribution Sector Scheme,3353.84,2026-27
RJ_BHILWARA,HEALTH,PM Ayushman Bharat Health Infra,6013.84,2026-27
RJ_BHILWARA,EDUCATION,Samagra Shiksha Abhiyan,2423.84,2026-27
RJ_BHILWARA,DIGITAL,BharatNet Broadband Infra,4023.84,2026-27
RJ_BHILWARA,HOUSING,PM Awas Yojana,3053.84,2026-27
RJ_BHILWARA,IRRIGATION,PM Krishi Sinchayee Yojana,1663.84,2026-27
RJ_BHILWARA,TRANSPORT,State Rural Transport Connect,2163.84,2026-27
RJ_ALWAR,WATER_SUPPLY,Jal Jeevan Mission,6443.38,2026-27
RJ_ALWAR,SANITATION,Swachh Bharat Mission (Grameen),5133.38,2026-27
RJ_ALWAR,ROADS,PM Gram Sadak Yojana,2913.38,2026-27
RJ_ALWAR,ELECTRICITY,Revamped Distribution Sector Scheme,5743.38,2026-27
RJ_ALWAR,HEALTH,PM Ayushman Bharat Health Infra,1653.38,2026-27
RJ_ALWAR,EDUCATION,Samagra Shiksha Abhiyan,4703.38,2026-27
RJ_ALWAR,DIGITAL,BharatNet Broadband Infra,5423.38,2026-27
RJ_ALWAR,HOUSING,PM Awas Yojana,3423.38,2026-27
RJ_ALWAR,IRRIGATION,PM Krishi Sinchayee Yojana,3973.38,2026-27
RJ_ALWAR,TRANSPORT,State Rural Transport Connect,3543.38,2026-27
RJ_BARMER,WATER_SUPPLY,Jal Jeevan Mission,6131.69,2026-27
RJ_BARMER,SANITATION,Swachh Bharat Mission (Grameen),4291.69,2026-27
RJ_BARMER,ROADS,PM Gram Sadak Yojana,5571.69,2026-27
RJ_BARMER,ELECTRICITY,Revamped Distribution Sector Scheme,1311.69,2026-27
RJ_BARMER,HEALTH,PM Ayushman Bharat Health Infra,6151.69,2026-27
RJ_BARMER,EDUCATION,Samagra Shiksha Abhiyan,3201.69,2026-27
RJ_BARMER,DIGITAL,BharatNet Broadband Infra,5471.69,2026-27
RJ_BARMER,HOUSING,PM Awas Yojana,1501.69,2026-27
RJ_BARMER,IRRIGATION,PM Krishi Sinchayee Yojana,2301.69,2026-27
RJ_BARMER,TRANSPORT,State Rural Transport Connect,2061.69,2026-27
RJ_JALORE,WATER_SUPPLY,Jal Jeevan Mission,3442.93,2026-27
RJ_JALORE,SANITATION,Swachh Bharat Mission (Grameen),1942.93,2026-27
RJ_JALORE,ROADS,PM Gram Sadak Yojana,1392.93,2026-27
RJ_JALORE,ELECTRICITY,Revamped Distribution Sector Scheme,1642.93,2026-27
RJ_JALORE,HEALTH,PM Ayushman Bharat Health Infra,4812.93,2026-27
RJ_JALORE,EDUCATION,Samagra Shiksha Abhiyan,5032.93,2026-27
RJ_JALORE,DIGITAL,BharatNet Broadband Infra,1492.93,2026-27
RJ_JALORE,HOUSING,PM Awas Yojana,4002.93,2026-27
RJ_JALORE,IRRIGATION,PM Krishi Sinchayee Yojana,2382.93,2026-27
