district_code,category,scheme,allocated_inr_lakh,fiscal_year
UP_AGRA,SANITATION,Swachh Bharat Mission (Grameen),5178.46,2026-27
UP_AGRA,ROADS,PM Gram Sadak Yojana,2998.46,2026-27
UP_AGRA,ELECTRICITY,Revamped Distribution Sector Scheme,3458.46,2026-27
UP_AGRA,HEALTH,PM Ayushman Bharat Health Infra,6368.46,2026-27
UP_AGRA,EDUCATION,Samagra Shiksha Abhiyan,5558.46,2026-27
UP_AGRA,DIGITAL,BharatNet Broadband Infra,5508.46,2026-27
UP_AGRA,HOUSING,PM Awas Yojana,4758.46,2026-27
UP_AGRA,IRRIGATION,PM Krishi Sinchayee Yojana,3668.46,2026-27
UP_AGRA,TRANSPORT,State Rural Transport Connect,4268.46,2026-27
UP_MEERUT,WATER_SUPPLY,Jal Jeevan Mission,5479.66,2026-27
UP_MEERUT,SANITATION,Swachh Bharat Mission (Grameen),5389.66,2026-27
UP_MEERUT,ROADS,PM Gram Sadak Yojana,2809.66,2026-27
UP_MEERUT,ELECTRICITY,Revamped Distribution Sector Scheme,5959.66,2026-27
UP_MEERUT,HEALTH,PM Ayushman Bharat Health Infra,2839.66,2026-27
UP_MEERUT,EDUCATION,Samagra Shiksha Abhiyan,3889.66,2026-27
UP_MEERUT,DIGITAL,BharatNet Broadband Infra,3589.66,2026-27
UP_MEERUT,HOUSING,PM Awas Yojana,5709.66,2026-27
UP_MEERUT,IRRIGATION,PM Krishi Sinchayee Yojana,3849.66,2026-27
UP_MEERUT,TRANSPORT,State Rural Transport Connect,1959.66,2026-27
UP_GHAZIABAD,WATER_SUPPLY,Jal Jeevan Mission,4106.74,2026-27
UP_GHAZIABAD,SANITATION,Swachh Bharat Mission (Grameen),3996.74,2026-27
UP_GHAZIABAD,ROADS,PM Gram Sadak Yojana,5076.74,2026-27
UP_GHAZIABAD,ELECTRICITY,Revamped Distribution Sector Scheme,5066.74,2026-27
UP_GHAZIABAD,HEALTH,PM Ayushman Bharat Health Infra,4586.74,2026-27
UP_GHAZIABAD,EDUCATION,Samagra Shiksha Abhiyan,3286.74,2026-27
UP_GHAZIABAD,DIGITAL,BharatNet Broadband Infra,2216.74,2026-27
UP_GHAZIABAD,HOUSING,PM Awas Yojana,5166.74,2026-27
UP_GHAZIABAD,IRRIGATION,PM Krishi Sinchayee Yojana,6796.74,2026-27
UP_GHAZIABAD,TRANSPORT,State Rural Transport Connect,5586.74,2026-27
UP_GAUTAM_BUDDHA_NAGAR,WATER_SUPPLY,Jal Jeevan Mission,2241.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,SANITATION,Swachh Bharat Mission (Grameen),2781.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,ROADS,PM Gram Sadak Yojana,3541.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,4191.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,HEALTH,PM Ayushman Bharat Health Infra,5501.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,EDUCATION,Samagra Shiksha Abhiyan,791.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,DIGITAL,BharatNet Broadband Infra,2941.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,HOUSING,PM Awas Yojana,5391.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,2521.65,2026-27
UP_GAUTAM_BUDDHA_NAGAR,TRANSPORT,State Rural Transport Connect,4641.65,2026-27
UP_BAREILLY,WATER_SUPPLY,Jal Jeevan Mission,6211.76,2026-27
UP_BAREILLY,SANITATION,Swachh Bharat Mission (Grameen),5611.76,2026-27
UP_BAREILLY,ROADS,PM Gram Sadak Yojana,4931.76,2026-27
UP_BAREILLY,ELECTRICITY,Revamped Distribution Sector Scheme,4691.76,2026-27
UP_BAREILLY,HEALTH,PM Ayushman Bharat Health Infra,4241.76,2026-27
UP_BAREILLY,EDUCATION,Samagra Shiksha Abhiyan,6671.76,2026-27
UP_BAREILLY,DIGITAL,BharatNet Broadband Infra,2251.76,2026-27
UP_BAREILLY,HOUSING,PM Awas Yojana,2601.76,2026-27
UP_BAREILLY,IRRIGATION,PM Krishi Sinchayee Yojana,4001.76,2026-27
UP_BAREILLY,TRANSPORT,State Rural Transport Connect,5501.76,2026-27
UP_ALIGARH,WATER_SUPPLY,Jal Jeevan Mission,3873.25,2026-27
UP_ALIGARH,SANITATION,Swachh Bharat Mission (Grameen),3693.25,2026-27
UP_ALIGARH,ROADS,PM Gram Sadak Yojana,2163.25,2026-27
UP_ALIGARH,ELECTRICITY,Revamped Distribution Sector Scheme,5623.25,2026-27
UP_ALIGARH,HEALTH,PM Ayushman Bharat Health Infra,5153.25,2026-27
UP_ALIGARH,EDUCATION,Samagra Shiksha Abhiyan,2423.25,2026-27
UP_ALIGARH,DIGITAL,BharatNet Broadband Infra,5703.25,2026-27
UP_ALIGARH,HOUSING,PM Awas Yojana,3813.25,2026-27
UP_ALIGARH,IRRIGATION,PM Krishi Sinchayee Yojana,1983.25,2026-27
UP_ALIGARH,TRANSPORT,State Rural Transport Connect,3933.25,2026-27
UP_MORADABAD,WATER_SUPPLY,Jal Jeevan Mission,5707.4,2026-27
UP_MORADABAD,SANITATION,Swachh Bharat Mission (Grameen),6487.4,2026-27
UP_MORADABAD,ROADS,PM Gram Sadak Yojana,4787.4,2026-27
UP_MORADABAD,ELECTRICITY,Revamped Distribution Sector Scheme,5337.4,2026-27
UP_MORADABAD,HEALTH,PM Ayushman Bharat Health Infra,5117.4,2026-27
UP_MORADABAD,EDUCATION,Samagra Shiksha Abhiyan,3197.4,2026-27
UP_MORADABAD,DIGITAL,BharatNet Broadband Infra,2857.4,2026-27
UP_MORADABAD,HOUSING,PM Awas Yojana,6227.4,2026-27
UP_MORADABAD,IRRIGATION,PM Krishi Sinchayee Yojana,2507.4,2026-27
UP_MORADABAD,TRANSPORT,State Rural Transport Connect,4977.4,2026-27
UP_GORAKHPUR,WATER_SUPPLY,Jal Jeevan Mission,5088.4,2026-27
UP_GORAKHPUR,SANITATION,Swachh Bharat Mission (Grameen),5128.4,2026-27
UP_GORAKHPUR,ROADS,PM Gram Sadak Yojana,6138.4,2026-27
UP_GORAKHPUR,ELECTRICITY,Revamped Distribution Sector Scheme,3118.4,2026-27
UP_GORAKHPUR,HEALTH,PM Ayushman Bharat Health Infra,4948.4,2026-27
UP_GORAKHPUR,EDUCATION,Samagra Shiksha Abhiyan,3238.4,2026-27
UP_GORAKHPUR,DIGITAL,BharatNet Broadband Infra,5238.4,2026-27
UP_GORAKHPUR,HOUSING,PM Awas Yojana,5428.4,2026-27
UP_GORAKHPUR,IRRIGATION,PM Krishi Sinchayee Yojana,4618.4,2026-27
UP_GORAKHPUR,TRANSPORT,State Rural Transport Connect,2418.4,2026-27
UP_SAHARANPUR,WATER_SUPPLY,Jal Jeevan Mission,3529.87,2026-27
UP_SAHARANPUR,SANITATION,Swachh Bharat Mission (Grameen),1769.87,2026-27
UP_SAHARANPUR,ROADS,PM Gram Sadak Yojana,6409.87,2026-27
UP_SAHARANPUR,ELECTRICITY,Revamped Distribution Sector Scheme,6509.87,2026-27
UP_SAHARANPUR,HEALTH,PM Ayushman Bharat Health Infra,6339.87,2026-27
UP_SAHARANPUR,EDUCATION,Samagra Shiksha Abhiyan,5619.87,2026-27
UP_SAHARANPUR,DIGITAL,BharatNet Broadband Infra,2549.87,2026-27
UP_SAHARANPUR,HOUSING,PM Awas Yojana,3329.87,2026-27
UP_SAHARANPUR,IRRIGATION,PM Krishi Sinchayee Yojana,5489.87,2026-27
UP_SAHARANPUR,TRANSPORT,State Rural Transport Connect,3919.87,2026-27
UP_JHANSI,WATER_SUPPLY,Jal Jeevan Mission,1499.37,2026-27
UP_JHANSI,SANITATION,Swachh Bharat Mission (Grameen),4709.37,2026-27
UP_JHANSI,ROADS,PM Gram Sadak Yojana,2849.37,2026-27
UP_JHANSI,ELECTRICITY,Revamped Distribution Sector Scheme,1069.37,2026-27
UP_JHANSI,HEALTH,PM Ayushman Bharat Health Infra,4079.37,2026-27
UP_JHANSI,EDUCATION,Samagra Shiksha Abhiyan,5319.37,2026-27
UP_JHANSI,DIGITAL,BharatNet Broadband Infra,4889.37,2026-27
UP_JHANSI,HOUSING,PM Awas Yojana,3969.37,2026-27
UP_JHANSI,IRRIGATION,PM Krishi Sinchayee Yojana,3299.37,2026-27
UP_JHANSI,TRANSPORT,State Rural Transport Connect,3159.37,2026-27
UP_MATHURA,WATER_SUPPLY,Jal Jeevan Mission,4956.23,2026-27
UP_MATHURA,SANITATION,Swachh Bharat Mission (Grameen),4576.23,2026-27
UP_MATHURA,ROADS,PM Gram Sadak Yojana,5566.23,2026-27
UP_MATHURA,ELECTRICITY,Revamped Distribution Sector Scheme,3176.23,2026-27
UP_MATHURA,HEALTH,PM Ayushman Bharat Health Infra,3956.23,2026-27
UP_MATHURA,EDUCATION,Samagra Shiksha Abhiyan,5916.23,2026-27
UP_MATHURA,DIGITAL,BharatNet Broadband Infra,3516.23,2026-27
UP_MATHURA,HOUSING,PM Awas Yojana,3406.23,2026-27
UP_MATHURA,IRRIGATION,PM Krishi Sinchayee Yojana,3666.23,2026-27
UP_MATHURA,TRANSPORT,State Rural Transport Connect,1476.23,2026-27
UP_AYODHYA,WATER_SUPPLY,Jal Jeevan Mission,2901.95,2026-27
UP_AYODHYA,SANITATION,Swachh Bharat Mission (Grameen),2171.95,2026-27
UP_AYODHYA,ROADS,PM Gram Sadak Yojana,4051.95,2026-27
UP_AYODHYA,ELECTRICITY,Revamped Distribution Sector Scheme,2631.95,2026-27
UP_AYODHYA,HEALTH,PM Ayushman Bharat Health Infra,3691.95,2026-27
UP_AYODHYA,EDUCATION,Samagra Shiksha Abhiyan,4831.95,2026-27
UP_AYODHYA,DIGITAL,BharatNet Broadband Infra,4371.95,2026-27
UP_AYODHYA,HOUSING,PM Awas Yojana,4901.95,2026-27
UP_AYODHYA,IRRIGATION,PM Krishi Sinchayee Yojana,2011.95,2026-27
UP_AYODHYA,TRANSPORT,State Rural Transport Connect,3821.95,2026-27
UP_SHRAVASTI,WATER_SUPPLY,Jal Jeevan Mission,3202.81,2026-27
UP_SHRAVASTI,SANITATION,Swachh Bharat Mission (Grameen),2372.81,2026-27
UP_SHRAVASTI,ROADS,PM Gram Sadak Yojana,1062.81,2026-27
UP_SHRAVASTI,ELECTRICITY,Revamped Distribution Sector Scheme,2682.81,2026-27
UP_SHRAVASTI,HEALTH,PM Ayushman Bharat Health Infra,3472.81,2026-27
UP_SHRAVASTI,EDUCATION,Samagra Shiksha Abhiyan,2022.81,2026-27
UP_SHRAVASTI,DIGITAL,BharatNet Broadband Infra,3252.81,2026-27
UP_SHRAVASTI,HOUSING,PM Awas Yojana,3892.81,2026-27
UP_SHRAVASTI,IRRIGATION,PM Krishi Sinchayee Yojana,2402.81,2026-27
UP_SHRAVASTI,TRANSPORT,State Rural Transport Connect,1592.81,2026-27
UP_BAHRAICH,WATER_SUPPLY,Jal Jeevan Mission,3305.22,2026-27
UP_BAHRAICH,SANITATION,Swachh Bharat Mission (Grameen),3755.22,2026-27
UP_BAHRAICH,ROADS,PM Gram Sadak Yojana,2355.22,2026-27
UP_BAHRAICH,ELECTRICITY,Revamped Distribution Sector Scheme,4325.22,2026-27
UP_BAHRAICH,HEALTH,PM Ayushman Bharat Health Infra,2365.22,2026-27
UP_BAHRAICH,EDUCATION,Samagra Shiksha Abhiyan,4535.22,2026-27
UP_BAHRAICH,DIGITAL,BharatNet Broadband Infra,1895.22,2026-27
UP_BAHRAICH,HOUSING,PM Awas Yojana,3355.22,2026-27
UP_BAHRAICH,IRRIGATION,PM Krishi Sinchayee Yojana,5725.22,2026-27
UP_BAHRAICH,TRANSPORT,State Rural Transport Connect,6355.22,2026-27
GJ_AHMEDABAD,WATER_SUPPLY,Jal Jeevan Mission,8096.4,2026-27
GJ_AHMEDABAD,SANITATION,Swachh Bharat Mission (Grameen),3466.4,2026-27
GJ_AHMEDABAD,ROADS,PM Gram Sadak Yojana,7126.4,2026-27
GJ_AHMEDABAD,ELECTRICITY,Revamped Distribution Sector Scheme,5676.4,2026-27
GJ_AHMEDABAD,HEALTH,PM Ayushman Bharat Health Infra,4246.4,2026-27
GJ_AHMEDABAD,EDUCATION,Samagra Shiksha Abhiyan,4526.4,2026-27
GJ_AHMEDABAD,DIGITAL,BharatNet Broadband Infra,3716.4,2026-27
GJ_AHMEDABAD,HOUSING,PM Awas Yojana,7356.4,2026-27
GJ_AHMEDABAD,IRRIGATION,PM Krishi Sinchayee Yojana,5526.4,2026-27
GJ_AHMEDABAD,TRANSPORT,State Rural Transport Connect,3416.4,2026-27
GJ_SURAT,WATER_SUPPLY,Jal Jeevan Mission,6986.59,2026-27
GJ_SURAT,SANITATION,Swachh Bharat Mission (Grameen),5366.59,2026-27
GJ_SURAT,ROADS,PM Gram Sadak Yojana,3196.59,2026-27
GJ_SURAT,ELECTRICITY,Revamped Distribution Sector Scheme,4526.59,2026-27
GJ_SURAT,HEALTH,PM Ayushman Bharat Health Infra,4876.59,2026-27
GJ_SURAT,EDUCATION,Samagra Shiksha Abhiyan,7456.59,2026-27
GJ_SURAT,DIGITAL,BharatNet Broadband Infra,4246.59,2026-27
GJ_SURAT,HOUSING,PM Awas Yojana,6446.59,2026-27
GJ_SURAT,IRRIGATION,PM Krishi Sinchayee Yojana,4586.59,2026-27
GJ_SURAT,TRANSPORT,State Rural Transport Connect,4806.59,2026-27
GJ_VADODARA,WATER_SUPPLY,Jal Jeevan Mission,5244.53,2026-27
GJ_VADODARA,SANITATION,Swachh Bharat Mission (Grameen),6464.53,2026-27
GJ_VADODARA,ROADS,PM Gram Sadak Yojana,2234.53,2026-27
GJ_VADODARA,ELECTRICITY,Revamped Distribution Sector Scheme,5234.53,2026-27
GJ_VADODARA,HEALTH,PM Ayushman Bharat Health Infra,2594.53,2026-27
GJ_VADODARA,EDUCATION,Samagra Shiksha Abhiyan,3554.53,2026-27
GJ_VADODARA,DIGITAL,BharatNet Broadband Infra,4264.53,2026-27
GJ_VADODARA,HOUSING,PM Awas Yojana,2354.53,2026-27
GJ_VADODARA,IRRIGATION,PM Krishi Sinchayee Yojana,5534.53,2026-27
GJ_VADODARA,TRANSPORT,State Rural Transport Connect,2244.53,2026-27
GJ_RAJKOT,WATER_SUPPLY,Jal Jeevan Mission,5992.05,2026-27
GJ_RAJKOT,SANITATION,Swachh Bharat Mission (Grameen),3422.05,2026-27
GJ_RAJKOT,ROADS,PM Gram Sadak Yojana,2852.05,2026-27
GJ_RAJKOT,ELECTRICITY,Revamped Distribution Sector Scheme,5622.05,2026-27
GJ_RAJKOT,HEALTH,PM Ayushman Bharat Health Infra,2392.05,2026-27
GJ_RAJKOT,EDUCATION,Samagra Shiksha Abhiyan,3282.05,2026-27
GJ_RAJKOT,DIGITAL,BharatNet Broadband Infra,4852.05,2026-27
GJ_RAJKOT,HOUSING,PM Awas Yojana,6132.05,2026-27
GJ_RAJKOT,IRRIGATION,PM Krishi Sinchayee Yojana,2202.05,2026-27
GJ_RAJKOT,TRANSPORT,State Rural Transport Connect,4522.05,2026-27
GJ_BHAVNAGAR,WATER_SUPPLY,Jal Jeevan Mission,5486.16,2026-27
GJ_BHAVNAGAR,SANITATION,Swachh Bharat Mission (Grameen),5166.16,2026-27
GJ_BHAVNAGAR,ROADS,PM Gram Sadak Yojana,2706.16,2026-27
GJ_BHAVNAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,4766.16,2026-27
GJ_BHAVNAGAR,HEALTH,PM Ayushman Bharat Health Infra,1646.16,2026-27
GJ_BHAVNAGAR,EDUCATION,Samagra Shiksha Abhiyan,5206.16,2026-27
GJ_BHAVNAGAR,DIGITAL,BharatNet Broadband Infra,3256.16,2026-27
GJ_BHAVNAGAR,HOUSING,PM Awas Yojana,5036.16,2026-27
GJ_BHAVNAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,2186.16,2026-27
GJ_BHAVNAGAR,TRANSPORT,State Rural Transport Connect,2686.16,2026-27
GJ_JAMNAGAR,WATER_SUPPLY,Jal Jeevan Mission,5052.05,2026-27
GJ_JAMNAGAR,SANITATION,Swachh Bharat Mission (Grameen),3232.05,2026-27
GJ_JAMNAGAR,ROADS,PM Gram Sadak Yojana,3042.05,2026-27
GJ_JAMNAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,2622.05,2026-27
GJ_JAMNAGAR,HEALTH,PM Ayushman Bharat Health Infra,4942.05,2026-27
GJ_JAMNAGAR,EDUCATION,Samagra Shiksha Abhiyan,5082.05,2026-27
GJ_JAMNAGAR,DIGITAL,BharatNet Broadband Infra,5552.05,2026-27
GJ_JAMNAGAR,HOUSING,PM Awas Yojana,2832.05,2026-27
GJ_JAMNAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,3852.05,2026-27
GJ_JAMNAGAR,TRANSPORT,State Rural Transport Connect,3992.05,2026-27
GJ_GANDHINAGAR,WATER_SUPPLY,Jal Jeevan Mission,4246.29,2026-27
GJ_GANDHINAGAR,SANITATION,Swachh Bharat Mission (Grameen),3626.29,2026-27
GJ_GANDHINAGAR,ROADS,PM Gram Sadak Yojana,1396.29,2026-27
GJ_GANDHINAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,4206.29,2026-27
GJ_GANDHINAGAR,HEALTH,PM Ayushman Bharat Health Infra,2326.29,2026-27
GJ_GANDHINAGAR,EDUCATION,Samagra Shiksha Abhiyan,936.29,2026-27
GJ_GANDHINAGAR,DIGITAL,BharatNet Broadband Infra,5146.29,2026-27
GJ_GANDHINAGAR,HOUSING,PM Awas Yojana,1996.29,2026-27
GJ_GANDHINAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,2366.29,2026-27
GJ_GANDHINAGAR,TRANSPORT,State Rural Transport Connect,3176.29,2026-27
GJ_DAHOD,WATER_SUPPLY,Jal Jeevan Mission,4037.19,2026-27
GJ_DAHOD,SANITATION,Swachh Bharat Mission (Grameen),3827.19,2026-27
GJ_DAHOD,ROADS,PM Gram Sadak Yojana,5897.19,2026-27
GJ_DAHOD,ELECTRICITY,Revamped Distribution Sector Scheme,3207.19,2026-27
GJ_DAHOD,HEALTH,PM Ayushman Bharat Health Infra,2767.19,2026-27
GJ_DAHOD,EDUCATION,Samagra Shiksha Abhiyan,2627.19,2026-27
GJ_DAHOD,DIGITAL,BharatNet Broadband Infra,1477.19,2026-27
GJ_DAHOD,HOUSING,PM Awas Yojana,5327.19,2026-27
GJ_DAHOD,IRRIGATION,PM Krishi Sinchayee Yojana,2287.19,2026-27
GJ_DAHOD,TRANSPORT,State Rural Transport Connect,3867.19,2026-27
GJ_KUTCH,WATER_SUPPLY,Jal Jeevan Mission,1471.57,2026-27
GJ_KUTCH,SANITATION,Swachh Bharat Mission (Grameen),1881.57,2026-27
GJ_KUTCH,ROADS,PM Gram Sadak Yojana,5741.57,2026-27
GJ_KUTCH,ELECTRICITY,Revamped Distribution Sector Scheme,1811.57,2026-27
GJ_KUTCH,HEALTH,PM Ayushman Bharat Health Infra,5721.57,2026-27
GJ_KUTCH,EDUCATION,Samagra Shiksha Abhiyan,4451.57,2026-27
GJ_KUTCH,DIGITAL,BharatNet Broadband Infra,3611.57,2026-27
GJ_KUTCH,HOUSING,PM Awas Yojana,5401.57,2026-27
GJ_KUTCH,IRRIGATION,PM Krishi Sinchayee Yojana,5851.57,2026-27
GJ_KUTCH,TRANSPORT,State Rural Transport Connect,3551.57,2026-27
RJ_JAIPUR,WATER_SUPPLY,Jal Jeevan Mission,4101.78,2026-27
RJ_JAIPUR,SANITATION,Swachh Bharat Mission (Grameen),4631.78,2026-27
RJ_JAIPUR,ROADS,PM Gram Sadak Yojana,6281.78,2026-27
RJ_JAIPUR,ELECTRICITY,Revamped Distribution Sector Scheme,6141.78,2026-27
RJ_JAIPUR,HEALTH,PM Ayushman Bharat Health Infra,6751.78,2026-27
RJ_JAIPUR,EDUCATION,Samagra Shiksha Abhiyan,6861.78,2026-27
RJ_JAIPUR,DIGITAL,BharatNet Broadband Infra,4991.78,2026-27
RJ_JAIPUR,HOUSING,PM Awas Yojana,6911.78,2026-27
RJ_JAIPUR,IRRIGATION,PM Krishi Sinchayee Yojana,5061.78,2026-27
RJ_JAIPUR,TRANSPORT,State Rural Transport Connect,4811.78,2026-27
RJ_JODHPUR,WATER_SUPPLY,Jal Jeevan Mission,4329.15,2026-27
RJ_JODHPUR,SANITATION,Swachh Bharat Mission (Grameen),2299.15,2026-27
RJ_JODHPUR,ROADS,PM Gram Sadak Yojana,5149.15,2026-27
RJ_JODHPUR,ELECTRICITY,Revamped Distribution Sector Scheme,2709.15,2026-27
RJ_JODHPUR,HEALTH,PM Ayushman Bharat Health Infra,3979.15,2026-27
RJ_JODHPUR,EDUCATION,Samagra Shiksha Abhiyan,2029.15,2026-27
RJ_JODHPUR,DIGITAL,BharatNet Broadband Infra,6369.15,2026-27
RJ_JODHPUR,HOUSING,PM Awas Yojana,3179.15,2026-27
RJ_JODHPUR,IRRIGATION,PM Krishi Sinchayee Yojana,6009.15,2026-27
RJ_JODHPUR,TRANSPORT,State Rural Transport Connect,2039.15,2026-27
RJ_KOTA,WATER_SUPPLY,Jal Jeevan Mission,2247.96,2026-27
RJ_KOTA,SANITATION,Swachh Bharat Mission (Grameen),1687.96,2026-27
RJ_KOTA,ROADS,PM Gram Sadak Yojana,3487.96,2026-27
RJ_KOTA,ELECTRICITY,Revamped Distribution Sector Scheme,3527.96,2026-27
RJ_KOTA,HEALTH,PM Ayushman Bharat Health Infra,4547.96,2026-27
RJ_KOTA,EDUCATION,Samagra Shiksha Abhiyan,4277.96,2026-27
RJ_KOTA,DIGITAL,BharatNet Broadband Infra,1757.96,2026-27
RJ_KOTA,HOUSING,PM Awas Yojana,2267.96,2026-27
RJ_KOTA,IRRIGATION,PM Krishi Sinchayee Yojana,5577.96,2026-27
RJ_KOTA,TRANSPORT,State Rural Transport Connect,1547.96,2026-27
RJ_BIKANER,WATER_SUPPLY,Jal Jeevan Mission,5203.77,2026-27
RJ_BIKANER,SANITATION,Swachh Bharat Mission (Grameen),3993.77,2026-27
RJ_BIKANER,ROADS,PM Gram Sadak Yojana,2193.77,2026-27
RJ_BIKANER,ELECTRICITY,Revamped Distribution Sector Scheme,3813.77,2026-27
RJ_BIKANER,HEALTH,PM Ayushman Bharat Health Infra,4033.77,2026-27
RJ_BIKANER,EDUCATION,Samagra Shiksha Abhiyan,3633.77,2026-27
RJ_BIKANER,DIGITAL,BharatNet Broadband Infra,3203.77,2026-27
RJ_BIKANER,HOUSING,PM Awas Yojana,1543.77,2026-27
RJ_BIKANER,IRRIGATION,PM Krishi Sinchayee Yojana,2773.77,2026-27
RJ_BIKANER,TRANSPORT,State Rural Transport Connect,3113.77,2026-27
RJ_AJMER,WATER_SUPPLY,Jal Jeevan Mission,3772.37,2026-27
RJ_AJMER,SANITATION,Swachh Bharat Mission (Grameen),1582.37,2026-27
RJ_AJMER,ROADS,PM Gram Sadak Yojana,2342.37,2026-27
RJ_AJMER,ELECTRICITY,Revamped Distribution Sector Scheme,1382.37,2026-27
RJ_AJMER,HEALTH,PM Ayushman Bharat Health Infra,2992.37,2026-27
RJ_AJMER,EDUCATION,Samagra Shiksha Abhiyan,5302.37,2026-27
RJ_AJMER,DIGITAL,BharatNet Broadband Infra,3092.37,2026-27
RJ_AJMER,HOUSING,PM Awas Yojana,2982.37,2026-27
RJ_AJMER,IRRIGATION,PM Krishi Sinchayee Yojana,1402.37,2026-27
RJ_AJMER,TRANSPORT,State Rural Transport Connect,3492.37,2026-27
RJ_UDAIPUR,WATER_SUPPLY,Jal Jeevan Mission,4350.79,2026-27
RJ_UDAIPUR,SANITATION,Swachh Bharat Mission (Grameen),5000.79,2026-27
RJ_UDAIPUR,ROADS,PM Gram Sadak Yojana,2230.79,2026-27
RJ_UDAIPUR,ELECTRICITY,Revamped Distribution Sector Scheme,6050.79,2026-27
RJ_UDAIPUR,HEALTH,PM Ayushman Bharat Health Infra,1650.79,2026-27
RJ_UDAIPUR,EDUCATION,Samagra Shiksha Abhiyan,6070.79,2026-27
RJ_UDAIPUR,DIGITAL,BharatNet Broadband Infra,4300.79,2026-27
RJ_UDAIPUR,HOUSING,PM Awas Yojana,5480.79,2026-27
RJ_UDAIPUR,IRRIGATION,PM Krishi Sinchayee Yojana,5870.79,2026-27
RJ_UDAIPUR,TRANSPORT,State Rural Transport Connect,1550.79,2026-27
RJ_BHILWARA,WATER_SUPPLY,Jal Jeevan Mission,1903.84,2026-27
RJ_BHILWARA,SANITATION,Swachh Bharat Mission (Grameen),2443.84,2026-27
RJ_BHILWARA,ROADS,PM Gram Sadak Yojana,3193.84,2026-27
RJ_BHILWARA,ELECTRICITY,Revamped Distribution Sector Scheme,2833.84,2026-27
RJ_BHILWARA,HEALTH,PM Ayushman Bharat Health Infra,3633.84,2026-27
RJ_BHILWARA,EDUCATION,Samagra Shiksha Abhiyan,5403.84,2026-27
RJ_BHILWARA,DIGITAL,BharatNet Broadband Infra,1763.84,2026-27
RJ_BHILWARA,HOUSING,PM Awas Yojana,1713.84,2026-27
RJ_BHILWARA,IRRIGATION,PM Krishi Sinchayee Yojana,5353.84,2026-27
RJ_BHILWARA,TRANSPORT,State Rural Transport Connect,3523.84,2026-27
RJ_ALWAR,WATER_SUPPLY,Jal Jeevan Mission,4153.38,2026-27
RJ_ALWAR,SANITATION,Swachh Bharat Mission (Grameen),6533.38,2026-27
RJ_ALWAR,ROADS,PM Gram Sadak Yojana,5343.38,2026-27
RJ_ALWAR,ELECTRICITY,Revamped Distribution Sector Scheme,5873.38,2026-27
RJ_ALWAR,HEALTH,PM Ayushman Bharat Health Infra,4413.38,2026-27
RJ_ALWAR,EDUCATION,Samagra Shiksha Abhiyan,3683.38,2026-27
RJ_ALWAR,DIGITAL,BharatNet Broadband Infra,6413.38,2026-27
RJ_ALWAR,HOUSING,PM Awas Yojana,5343.38,2026-27
RJ_ALWAR,IRRIGATION,PM Krishi Sinchayee Yojana,4083.38,2026-27
RJ_ALWAR,TRANSPORT,State Rural Transport Connect,3023.38,2026-27
RJ_BARMER,WATER_SUPPLY,Jal Jeevan Mission,3741.69,2026-27
RJ_BARMER,SANITATION,Swachh Bharat Mission (Grameen),3351.69,2026-27
RJ_BARMER,ROADS,PM Gram Sadak Yojana,5081.69,2026-27
RJ_BARMER,ELECTRICITY,Revamped Distribution Sector Scheme,3741.69,2026-27
RJ_BARMER,HEALTH,PM Ayushman Bharat Health Infra,3441.69,2026-27
RJ_BARMER,EDUCATION,Samagra Shiksha Abhiyan,3671.69,2026-27
RJ_BARMER,DIGITAL,BharatNet Broadband Infra,4381.69,2026-27
RJ_BARMER,HOUSING,PM Awas Yojana,5451.69,2026-27
RJ_BARMER,IRRIGATION,PM Krishi Sinchayee Yojana,2761.69,2026-27
RJ_BARMER,TRANSPORT,State Rural Transport Connect,3851.69,2026-27
RJ_JALORE,WATER_SUPPLY,Jal Jeevan Mission,2582.93,2026-27
RJ_JALORE,SANITATION,Swachh Bharat Mission (Grameen),4972.93,2026-27
RJ_JALORE,ROADS,PM Gram Sadak Yojana,3072.93,2026-27
RJ_JALORE,ELECTRICITY,Revamped Distribution Sector Scheme,3072.93,2026-27
RJ_JALORE,HEALTH,PM Ayushman Bharat Health Infra,1362.93,2026-27
RJ_JALORE,EDUCATION,Samagra Shiksha Abhiyan,4312.93,2026-27
RJ_JALORE,DIGITAL,BharatNet Broadband Infra,1242.93,2026-27
RJ_JALORE,HOUSING,PM Awas Yojana,5102.93,2026-27
RJ_JALORE,IRRIGATION,PM Krishi Sinchayee Yojana,3812.93,2026-27
